symbol,band,minutes,n,mean,median,positive_rate,q05,model
LINKUSDT,1-2,1440,9976,0.0008187528150425,0.0005142230936564,0.5089214113873296,-0.0481643623130433,B1
LINKUSDT,2-3,5,2000,-7.529166427835838e-05,-0.000108026539963,0.4725,-0.0048235885297024,B1
LINKUSDT,2-3,15,2000,-0.0001317104037214,-0.0002170262005767,0.466,-0.0070134231437074,B1
LINKUSDT,2-3,30,1999,-0.0001605541567526,-0.0001197461381872,0.4772386193096548,-0.0086236221475228,B1
LINKUSDT,2-3,60,1997,-0.0002368442146835,-0.000347987472451,0.4656985478217326,-0.0120851452698538,B1
LINKUSDT,2-3,120,1996,-0.0004747407034506,-0.0007980347789234,0.4574148296593186,-0.0159410091726387,B1
LINKUSDT,2-3,240,1995,-0.0007836930005777,-0.0006261740763932,0.4696741854636591,-0.0226084564530495,B1
LINKUSDT,2-3,1440,1988,0.0004574205704455,0.0008715145165146,0.5105633802816901,-0.050816903644993,B1
LINKUSDT,3-4,5,468,3.618458064966617e-05,0.0001108240964056,0.5085470085470085,-0.0045143970948218,B1
LINKUSDT,3-4,15,468,-0.0001566700536903,-0.0001266033837784,0.4786324786324786,-0.0074501017352156,B1
LINKUSDT,3-4,30,468,-0.0003028497179924,-0.0006352559137188,0.4551282051282051,-0.0109410962318062,B1
LINKUSDT,3-4,60,468,-0.000841062989243,-0.00111883601591,0.4209401709401709,-0.0139212042247409,B1
LINKUSDT,3-4,120,468,-0.0020111232761108,-0.0016497425534984,0.4209401709401709,-0.0218515505635853,B1
LINKUSDT,3-4,240,468,-0.0027877203130022,-0.002562239318545,0.3931623931623931,-0.0309794812910572,B1
LINKUSDT,3-4,1440,462,-0.0064958066725467,-0.0035371574293097,0.4588744588744589,-0.0571362454732604,B1
LINKUSDT,4+,5,318,0.000542444899446,0.0003220929363147,0.5251572327044025,-0.0071546449048604,B1
LINKUSDT,4+,15,318,0.0009320181932913,0.0008291483380142,0.5628930817610063,-0.0098696073434249,B1
LINKUSDT,4+,30,318,0.0011042205376994,5.513287021718938e-05,0.5,-0.0122991507236167,B1
LINKUSDT,4+,60,318,0.0005563642301104,-0.0006933550095348,0.4528301886792453,-0.0171167935340434,B1
LINKUSDT,4+,120,318,-0.0027757342250339,-0.0036521398979393,0.3396226415094339,-0.0217570808535082,B1
LINKUSDT,4+,240,318,-0.0056762959087123,-0.0057089256444492,0.2641509433962264,-0.0320417761439686,B1
LINKUSDT,4+,1440,318,-0.0048394642478944,0.0001439632517515,0.5031446540880503,-0.0586348201538845,B1
SUIUSDT,1-2,5,9364,1.3120364330109062e-05,0.0,0.4848355403673643,-0.0050463319994953,B1
SUIUSDT,1-2,15,9364,9.069567539558314e-06,0.0,0.4839812046134131,-0.0072948655264297,B1
SUIUSDT,1-2,30,9364,7.084829776224061e-05,0.0,0.4947671935070483,-0.0094164431584804,B1
SUIUSDT,1-2,60,9364,0.000141313428688,0.0001054298894015,0.5014950875694147,-0.0129083502529418,B1
SUIUSDT,1-2,120,9364,0.0002531442381886,0.0001391790631918,0.5043784707390004,-0.0180317661138566,B1
SUIUSDT,1-2,240,9364,-1.4647326121628833e-05,-0.0006218620349054,0.4723408799658266,-0.0255039669591914,B1
SUIUSDT,1-2,1440,9338,-0.0014575214420751,-0.0033251998720846,0.4416363246947954,-0.0550485137332957,B1
SUIUSDT,2-3,5,1942,3.494291359507885e-05,-0.0001340951532374,0.466529351184346,-0.0058029323927966,B1
SUIUSDT,2-3,15,1942,3.068238514350072e-05,-0.0001982581660137,0.4783728115345005,-0.0084442463902767,B1
SUIUSDT,2-3,30,1942,1.5676398535385432e-05,-0.0002923401496752,0.4747682801235839,-0.0110480691522659,B1
SUIUSDT,2-3,60,1942,0.0001549176089057,-0.000182264922148,0.486096807415036,-0.0151733110741499,B1
SUIUSDT,2-3,120,1942,0.0002189096752186,-0.0004068658719351,0.4814624098867147,-0.0203332065229305,B1
SUIUSDT,2-3,240,1942,-0.0003199202300913,-0.0008758721374217,0.4716786817713697,-0.0282353277795263,B1
SUIUSDT,2-3,1440,1931,-0.0025915541114334,-0.0054593175853018,0.4163645779388917,-0.0564965731290164,B1
SUIUSDT,3-4,5,528,0.0001486527497683,0.0002684737158448,0.5208333333333334,-0.0093974401141629,B1
SUIUSDT,3-4,15,528,0.0003235369720196,0.0002637751690038,0.5151515151515151,-0.0107649588122838,B1
SUIUSDT,3-4,30,528,0.0006090712809867,0.0003056312340125,0.5151515151515151,-0.0120614800531967,B1
SUIUSDT,3-4,60,528,0.0007702323216113,0.0003667185399892,0.5113636363636364,-0.0176658601261615,B1
SUIUSDT,3-4,120,528,-0.0009351425424621,-0.0012240285200684,0.4488636363636363,-0.0291614344447438,B1
SUIUSDT,3-4,240,528,-0.0027177133812584,-0.0011878207717386,0.4602272727272727,-0.0432818673763733,B1
SUIUSDT,3-4,1440,527,-0.0087646465885761,-0.0087544767210505,0.3548387096774194,-0.0683247714173739,B1
SUIUSDT,4+,5,474,0.0005077645788851,0.0002161706553053,0.510548523206751,-0.0096233497365802,B1
SUIUSDT,4+,15,474,0.0007470750145659,-0.0006457390382795,0.4789029535864978,-0.0136375396187424,B1
SUIUSDT,4+,30,474,0.0009059973703414,-0.0004303034431331,0.4746835443037974,-0.0137418660419435,B1
SUIUSDT,4+,60,474,0.0012146793041944,-0.0005005171305614,0.4767932489451477,-0.0178973205154427,B1
SUIUSDT,4+,120,474,0.0012008641634082,-0.002751849957874,0.4135021097046413,-0.02682777041966,B1
SUIUSDT,4+,240,474,-0.0026844705915687,-0.0036614108974016,0.3839662447257383,-0.0430677081767391,B1
SUIUSDT,4+,1440,474,-0.0099307244682438,-0.0088696062375391,0.379746835443038,-0.0821515481329472,B1
AVAXUSDT,1-2,5,8866,-1.6671010828067992e-05,0.0,0.4796977216332055,-0.0043751718860231,B1
AVAXUSDT,1-2,15,8866,-7.839355182735194e-05,0.0,0.4856756147078728,-0.0065583322609345,B1
AVAXUSDT,1-2,30,8866,-4.162751666979468e-05,-0.0001050532187422,0.4859011955786149,-0.0085768771767568,B1
AVAXUSDT,1-2,60,8864,-1.4479530436033836e-05,0.0,0.4915388086642599,-0.0122019080983908,B1
AVAXUSDT,1-2,120,8864,-0.0002552105659882,-0.0003032154351183,0.480370036101083,-0.0165612572272143,B1
AVAXUSDT,1-2,240,8857,-0.0004132842975001,-0.0006732495511669,0.4641526476233488,-0.0228492623257989,B1
AVAXUSDT,1-2,1440,8810,-0.0011287955615592,-0.0004416230940331,0.4920544835414301,-0.0551057101151035,B1
AVAXUSDT,2-3,5,1808,-2.1131298585706376e-05,-0.0001053022338777,0.4795353982300885,-0.0056885931967182,B1
AVAXUSDT,2-3,15,1808,-3.922586487522438e-05,-0.0001089569446506,0.4823008849557522,-0.008163063628837,B1
AVAXUSDT,2-3,30,1808,-0.0001370215387191,-0.0001073950193071,0.4911504424778761,-0.0104108886211582,B1
AVAXUSDT,2-3,60,1808,-0.0006090981450904,-0.0006134367740386,0.4513274336283185,-0.0159199553379514,B1
AVAXUSDT,2-3,120,1808,-0.0007673375513385,-0.0009340818284523,0.4618362831858407,-0.01981060347169,B1
AVAXUSDT,2-3,240,1808,-0.000425967038207,-0.0010460385839863,0.4634955752212389,-0.0240735016651833,B1
AVAXUSDT,2-3,1440,1800,-0.0026044482382138,-0.0013460262361266,0.4822222222222222,-0.0566140970431823,B1
AVAXUSDT,3-4,5,534,-0.0003380762350438,-0.0003384935110942,0.449438202247191,-0.0068359102472574,B1
AVAXUSDT,3-4,15,534,-0.0007308927192056,-0.0008110096997943,0.4232209737827715,-0.0100790540468119,B1
AVAXUSDT,3-4,30,534,-0.0012215218060897,-0.0009696723392384,0.4288389513108614,-0.0135430094617089,B1
AVAXUSDT,3-4,60,534,-0.0012394999283825,-0.0012566631439625,0.4288389513108614,-0.0165993761351483,B1
AVAXUSDT,3-4,120,534,-0.0007535252507834,-0.0011222628636859,0.4606741573033708,-0.0192045121548397,B1
AVAXUSDT,3-4,240,534,-0.0031029513777228,-0.0038301501654483,0.3970037453183521,-0.0249725553252566,B1
AVAXUSDT,3-4,1440,534,0.000472054195287,0.0005409368709585,0.5112359550561798,-0.0600890255594922,B1
AVAXUSDT,4+,5,424,9.99587698791448e-05,-0.0003233858290635,0.4622641509433962,-0.0079415088200947,B1
AVAXUSDT,4+,15,424,0.0003647590649802,0.0,0.490566037735849,-0.0114132611947587,B1
AVAXUSDT,4+,30,424,0.0005441517598911,0.000217430519707,0.5070754716981132,-0.0176102454780462,B1
AVAXUSDT,4+,60,424,0.0010701742296919,0.0009124128945846,0.5141509433962265,-0.0195745515569659,B1
AVAXUSDT,4+,120,424,0.0018368427665224,0.0010563311577602,0.5283018867924528,-0.0234062261651479,B1
AVAXUSDT,4+,240,424,-0.0001475748149328,0.0009549387259681,0.5235849056603774,-0.0276103900876296,B1
AVAXUSDT,4+,1440,424,-0.0057254254734331,-0.0040719946182888,0.4504716981132075,-0.0775966736317699,B1
LTCUSDT,1-2,5,11869,1.7420168437058883e-05,0.0,0.4729968826354369,-0.0031037999541959,B1
LTCUSDT,1-2,15,11869,4.054313791869574e-05,0.0,0.4860561125621366,-0.0044572920091872,B1
LTCUSDT,1-2,30,11869,0.0001053520807264,0.0,0.495492459347881,-0.0059102445220967,B1
LTCUSDT,1-2,60,11869,0.0001203882573253,0.0,0.4969247619850029,-0.0081554342823327,B1
LTCUSDT,1-2,120,11866,0.0002014401653156,0.0001714972156922,0.5001685487948762,-0.0107544582589896,B1
LTCUSDT,1-2,240,11862,0.0002035212451756,0.0001769285208774,0.5006744225257124,-0.0148030314445472,B1
LTCUSDT,1-2,1440,11817,-5.3889564539425385e-05,-0.0003599064243297,0.4904798172124904,-0.0341607369910231,B1
LTCUSDT,2-3,5,2339,-1.1741446920757451e-05,0.0,0.4728516460025652,-0.0040043889624468,B1
LTCUSDT,2-3,15,2339,3.7684174984261856e-05,0.0,0.4976485677640017,-0.0059445188945564,B1
LTCUSDT,2-3,30,2339,0.0001745792090044,0.0,0.4993587002992732,-0.007042713964106,B1
LTCUSDT,2-3,60,2339,0.0004894413974263,0.0001908396946563,0.5091919623770842,-0.0089251858527654,B1
LTCUSDT,2-3,120,2339,0.000382027964038,0.0002214839424141,0.5079093629756306,-0.0123323396622458,B1
LTCUSDT,2-3,240,2339,0.000761196229805,0.0006640106241699,0.5215904232578025,-0.0176667520950092,B1
LTCUSDT,2-3,1440,2339,-0.0012142061145818,-0.0024613220815752,0.4476271911073108,-0.0381459973226417,B1
LTCUSDT,3-4,5,434,-0.0003436849564833,-0.000227764518101,0.4423963133640553,-0.0055943918821706,B1
LTCUSDT,3-4,15,434,-0.0004947761218534,-0.0004384118133244,0.4516129032258064,-0.0068101639969489,B1
LTCUSDT,3-4,30,434,-0.0008234742230249,0.0,0.488479262672811,-0.0097975252722531,B1
LTCUSDT,3-4,60,434,-0.0002557656087531,0.0004515800203873,0.5299539170506913,-0.0114472661906627,B1
LTCUSDT,3-4,120,434,-0.0006400261899384,0.0,0.4907834101382488,-0.0177132394409133,B1
LTCUSDT,3-4,240,434,-0.0023163493464407,-0.0011276766428544,0.4608294930875576,-0.0242529523898084,B1
LTCUSDT,3-4,1440,434,-0.0046473433296441,-0.0042030749325174,0.4285714285714285,-0.0414938354807655,B1
LTCUSDT,4+,5,183,0.0003396609155235,0.00036886757654,0.5136612021857924,-0.0054129683282315,B1
LTCUSDT,4+,15,183,0.000325522932212,0.0002374732842553,0.5245901639344263,-0.0082741446696227,B1
LTCUSDT,4+,30,183,0.0002294773240593,-0.000184162062615,0.4863387978142076,-0.0093502145149966,B1
LTCUSDT,4+,60,183,-0.0008499069901867,-0.0009223390518355,0.453551912568306,-0.0156104557482839,B1
LTCUSDT,4+,120,183,-0.0021102029995358,-0.0018934911242602,0.4043715846994535,-0.0183561915426812,B1
LTCUSDT,4+,240,183,-0.0044637179970499,-0.0029667302394574,0.3934426229508196,-0.0295731598065233,B1
LTCUSDT,4+,1440,183,-0.0060970004145989,-0.007787033683448,0.3989071038251366,-0.033256736650686,B1
BCHUSDT,1-2,5,9012,-9.734718158035134e-06,0.0,0.4952285841100755,-0.0041134838444589,B1
BCHUSDT,1-2,15,9012,-6.388561976657563e-05,-2.224870263251022e-05,0.4916777629826897,-0.0058668773571399,B1
BCHUSDT,1-2,30,9012,-8.861186642114824e-05,2.8340534238946447e-05,0.5021083000443852,-0.0078063656411174,B1
BCHUSDT,1-2,60,9012,7.624436169166504e-07,9.053769828848424e-05,0.507878384376387,-0.0105613980817039,B1
BCHUSDT,1-2,120,9012,-0.0002517768624411,-0.0001310326932252,0.4890146471371505,-0.0141011165937019,B1
BCHUSDT,1-2,240,9012,-0.0002453141660453,-0.0003435086299236,0.4812472259209942,-0.0188967093715859,B1
BCHUSDT,1-2,1440,9008,-0.0006601176692373,-0.0026122504128998,0.4551509769094138,-0.0492483165755617,B1
BCHUSDT,2-3,5,1802,-0.0001229577905853,4.006537287282175e-05,0.5016648168701443,-0.0059385526308573,B1
BCHUSDT,2-3,15,1802,-0.0001440838613209,0.0001265753239436,0.5149833518312985,-0.0082253795684018,B1
BCHUSDT,2-3,30,1802,-0.0003443245125195,8.618740383292689e-05,0.5066592674805771,-0.0121860253356628,B1
BCHUSDT,2-3,60,1802,-0.0010251119711654,-9.845626573501408e-05,0.4944506104328524,-0.0170122808393634,B1
BCHUSDT,2-3,120,1802,-0.0011978649068974,-0.0006223842562313,0.46503884572697,-0.025336284013299,B1
BCHUSDT,2-3,240,1802,-0.0019237708196545,-0.000929559385674,0.4633740288568257,-0.0360636867186362,B1
BCHUSDT,2-3,1440,1802,0.0009795981951148,0.0011928822122828,0.5205327413984462,-0.0546114536263364,B1
BCHUSDT,3-4,5,526,0.0003011047775637,0.0,0.4961977186311787,-0.0064332002197219,B1
BCHUSDT,3-4,15,526,0.0001495870991297,-0.0001182712012574,0.4790874524714829,-0.009999509180896,B1
BCHUSDT,3-4,30,526,0.0006336582587457,0.0001603438778229,0.5057034220532319,-0.0114934389145647,B1
BCHUSDT,3-4,60,526,0.0018327848849557,7.876510930071579e-05,0.5019011406844106,-0.0172153834229597,B1
BCHUSDT,3-4,120,526,0.0013869856168509,-6.701215153681606e-05,0.494296577946768,-0.0289434898892568,B1
BCHUSDT,3-4,240,526,-0.0001749190825044,-0.0017468202404283,0.4429657794676806,-0.0344328755119073,B1
BCHUSDT,3-4,1440,526,0.0009480867674778,-0.0017295229571807,0.4828897338403042,-0.056486684440937,B1
BCHUSDT,4+,5,504,0.0001867897373341,-0.0002122090455984,0.4781746031746032,-0.0080680727148234,B1
BCHUSDT,4+,15,504,0.0006340416684351,-4.0376670128905445e-05,0.494047619047619,-0.0126981187031822,B1
BCHUSDT,4+,30,504,0.0011440036646032,-0.000446920678489,0.4682539682539682,-0.0132534007763698,B1
BCHUSDT,4+,60,504,0.0020800027206748,-0.0006798148023066,0.4603174603174603,-0.0158924495239715,B1
BCHUSDT,4+,120,504,0.0009852099733847,-0.0025010291748179,0.4305555555555556,-0.0224075998778434,B1
BCHUSDT,4+,240,504,-0.0023410248414481,-0.0031077620804697,0.4246031746031746,-0.03587351132361,B1
BCHUSDT,4+,1440,504,0.0044848656505897,-0.0040288154103028,0.4623015873015873,-0.0469598788609892,B1
DOTUSDT,1-2,5,10767,-3.044131800662186e-05,0.0,0.4363332404569518,-0.0046355576877243,B1
DOTUSDT,1-2,15,10765,-2.687880905022639e-05,0.0,0.4454249883882954,-0.0067102842644734,B1
DOTUSDT,1-2,30,10765,-2.3588008986770244e-06,0.0,0.4609382257315373,-0.0086322658076797,B1
DOTUSDT,1-2,60,10765,6.536387735651973e-06,0.0,0.4793311658151417,-0.0116498392646559,B1
DOTUSDT,1-2,120,10762,-3.5463429942937015e-05,0.0,0.4760267608251254,-0.0154834869431643,B1
DOTUSDT,1-2,240,10757,-6.593516086259367e-05,0.0,0.477828390815283,-0.0202046168627144,B1
DOTUSDT,1-2,1440,10719,-0.0026756401407999,-0.0033444816053511,0.445470659576453,-0.0526315789473683,B1
DOTUSDT,2-3,5,1981,-9.26715771205911e-05,0.0,0.4396769308430086,-0.0057417266938093,B1
DOTUSDT,2-3,15,1981,-8.227995573067849e-05,0.0,0.4684502776375568,-0.0079716563330379,B1
DOTUSDT,2-3,30,1981,-0.0002999062353541,0.0,0.469459868753155,-0.012012012012012,B1
DOTUSDT,2-3,60,1981,-0.0003174635978367,0.0,0.4608783442705704,-0.0162978953049109,B1
DOTUSDT,2-3,120,1981,-0.0002403566179654,-0.0007552870090635,0.4603735487127713,-0.0201131363922061,B1
DOTUSDT,2-3,240,1981,0.0005348779219956,-0.000597300203082,0.4765270065623422,-0.0239760239760239,B1
DOTUSDT,2-3,1440,1975,-0.0040190458642729,-0.0042689434364994,0.4420253164556962,-0.0580381179993397,B1
DOTUSDT,3-4,5,486,0.0002466746412885,0.0,0.4794238683127572,-0.0061666058607715,B1
DOTUSDT,3-4,15,486,0.0005326612601545,0.0,0.4917695473251028,-0.0097157505017186,B1
DOTUSDT,3-4,30,486,0.000715546193416,0.0007668716166348,0.5288065843621399,-0.0118712344728333,B1
DOTUSDT,3-4,60,486,0.0012502459966882,0.0011373517078021,0.5432098765432098,-0.0168984672775931,B1
DOTUSDT,3-4,120,486,0.0012969136254084,0.0007138689813481,0.5102880658436214,-0.0209917032218637,B1
DOTUSDT,3-4,240,486,-6.696630547970855e-06,0.0,0.4958847736625514,-0.0257891391850858,B1
DOTUSDT,3-4,1440,485,-0.0028300567102168,-0.0022641509433961,0.4804123711340206,-0.0614536733529868,B1
DOTUSDT,4+,5,319,8.566519300716494e-06,0.0,0.45141065830721,-0.0089958933208997,B1
DOTUSDT,4+,15,319,0.0003391711702243,0.0,0.4827586206896552,-0.0117638175198714,B1
DOTUSDT,4+,30,319,0.0008737112506156,0.0007656967840734,0.5141065830721003,-0.014357358919523,B1
DOTUSDT,4+,60,319,0.0014971708820151,0.0007168458781361,0.5141065830721003,-0.0183277893344325,B1
DOTUSDT,4+,120,319,0.0028251780434167,0.0,0.4858934169278996,-0.0235213057209849,B1
DOTUSDT,4+,240,319,0.0011857320162633,-0.0003487561032318,0.4733542319749216,-0.0263835020447086,B1
DOTUSDT,4+,1440,319,0.000872333647149,0.0029085140137494,0.54858934169279,-0.0590172560851342,B1
HBARUSDT,1-2,5,9983,2.3856512247338524e-05,0.0,0.4821196033256536,-0.0037041674063888,B1
HBARUSDT,1-2,15,9983,4.439253630042389e-05,0.0,0.4926374837223279,-0.0054045469664671,B1
HBARUSDT,1-2,30,9983,0.0001268906442798,0.0001041992289256,0.5011519583291596,-0.0072107499742454,B1
HBARUSDT,1-2,60,9983,0.0002963965427636,0.0001461133839859,0.508063708304117,-0.0096088845751856,B1
HBARUSDT,1-2,120,9983,0.0004432445580618,0.0001100957833315,0.5016528097766203,-0.0131642849028462,B1
HBARUSDT,1-2,240,9978,0.0007330306602443,-0.0001050199723237,0.492583684105031,-0.0177312650938476,B1
HBARUSDT,1-2,1440,9910,0.0011144389027546,-0.0028551034975018,0.4503531786074672,-0.0382836594336598,B1
HBARUSDT,2-3,5,2363,0.000129268837083,0.0,0.4964028776978417,-0.0043464651011841,B1
HBARUSDT,2-3,15,2363,0.0001916222050723,0.0,0.4964028776978417,-0.0059708686982591,B1
HBARUSDT,2-3,30,2363,0.0002178071894959,0.000107469102633,0.502327549724926,-0.0082628998460805,B1
HBARUSDT,2-3,60,2363,-1.568660614696329e-05,-0.0001117443289753,0.4853999153618282,-0.0113893626104304,B1
HBARUSDT,2-3,120,2363,3.6391762005523226e-05,-0.0001116944041102,0.4892086330935252,-0.0168671094004741,B1
HBARUSDT,2-3,240,2362,0.0004826982045376,-0.0005605066998159,0.4724809483488569,-0.0221325877854054,B1
HBARUSDT,2-3,1440,2353,0.0044464819775239,0.0014215559576118,0.5193370165745856,-0.0388556278563205,B1
HBARUSDT,3-4,5,655,1.979211095285825e-05,0.0001348981518951,0.5099236641221374,-0.0060337290700975,B1
HBARUSDT,3-4,15,655,-0.0002174620023112,0.0,0.4900763358778626,-0.0089736146453248,B1
HBARUSDT,3-4,30,655,-0.0006204973451084,0.0001526950679493,0.5068702290076336,-0.0117518986198893,B1
HBARUSDT,3-4,60,655,-0.0005834668829597,-0.0002333177788148,0.4748091603053435,-0.0144624585687397,B1
HBARUSDT,3-4,120,655,-0.0017983257100302,-0.0008830022075054,0.4625954198473282,-0.0222816114946909,B1
HBARUSDT,3-4,240,655,-0.0020984391158555,-0.0019339687802182,0.4412213740458015,-0.0254397019033395,B1
HBARUSDT,3-4,1440,655,0.0058371613573523,0.0026180866150322,0.5419847328244275,-0.0392943924867787,B1
HBARUSDT,4+,5,308,-0.0002765113879007,-5.698005698001607e-05,0.4772727272727273,-0.0087947930846527,B1
HBARUSDT,4+,15,308,-0.0001068391784561,-0.0001090191176761,0.4935064935064935,-0.0131705729033035,B1
HBARUSDT,4+,30,308,0.0007852718290856,-0.0005431520030855,0.4707792207792208,-0.0167584179244795,B1
HBARUSDT,4+,60,308,0.0017522948988998,-0.0012028258325022,0.4675324675324675,-0.0259802410931881,B1
HBARUSDT,4+,120,308,0.0009854283661806,-0.0011246296930035,0.474025974025974,-0.0357167526185415,B1
HBARUSDT,4+,240,308,-0.0018733045214794,-0.0019817863933846,0.4577922077922078,-0.0704220840781923,B1
HBARUSDT,4+,1440,308,-0.0089249062970004,-0.010356422095906,0.4188311688311688,-0.1081733678790157,B1
XLMUSDT,1-2,5,9696,9.288759214516442e-05,0.0,0.4970090759075907,-0.0049217407407118,B1
XLMUSDT,1-2,15,9694,0.0001731618883044,6.216426408967024e-05,0.5047452032184857,-0.0070506710418696,B1
XLMUSDT,1-2,30,9691,0.0002404111376911,6.245706077079305e-05,0.5042823238055928,-0.0091784036504381,B1
XLMUSDT,1-2,60,9685,0.0003860066768565,0.0,0.4999483737738771,-0.0126320939257535,B1
XLMUSDT,1-2,120,9678,0.0007500932637552,6.417338235098491e-05,0.5018598884066956,-0.0158002237361846,B1
XLMUSDT,1-2,240,9670,0.0009208457161951,-0.00031992124562,0.4821096173733195,-0.0217207233216637,B1
XLMUSDT,1-2,1440,9639,0.0042468037042162,-0.0029841838257236,0.4567901234567901,-0.0492645337676595,B1
XLMUSDT,2-3,5,1913,0.0001382700486143,0.0,0.4892838473601673,-0.0066076827809496,B1
XLMUSDT,2-3,15,1913,0.000288255665283,0.0,0.4971249346576059,-0.0094152720115678,B1
XLMUSDT,2-3,30,1913,0.0006008525731302,6.389776357829113e-05,0.5028750653423941,-0.0112491677524289,B1
XLMUSDT,2-3,60,1913,0.0012612121866672,5.319148936178131e-05,0.5002613695765813,-0.0152550421943717,B1
XLMUSDT,2-3,120,1913,0.0025452123795077,-0.0001172470395123,0.4924202822791427,-0.0222231385060633,B1
XLMUSDT,2-3,240,1912,0.0030598242237425,-0.0004539939595294,0.4780334728033473,-0.0308083781437637,B1
XLMUSDT,2-3,1440,1906,0.0043514972142368,-0.0048940412356902,0.440713536201469,-0.0593630400848762,B1
XLMUSDT,3-4,5,567,0.0007238214287333,0.0003616418540173,0.5361552028218695,-0.0098017810380518,B1
XLMUSDT,3-4,15,567,0.0012820085964127,0.000740361068398,0.5537918871252204,-0.0121783352222016,B1
XLMUSDT,3-4,30,567,0.0014178215021962,0.0006586037600286,0.527336860670194,-0.0164142489110478,B1
XLMUSDT,3-4,60,567,0.002047688777892,0.0003371771528761,0.5185185185185185,-0.0252764379867371,B1
XLMUSDT,3-4,120,567,0.0044454794297306,0.0004489841733079,0.5185185185185185,-0.0394534458466753,B1
XLMUSDT,3-4,240,567,0.0065098909207304,0.0007062530559025,0.5167548500881834,-0.0535307451712781,B1
XLMUSDT,3-4,1440,561,0.0132210980371957,-0.0020666666666666,0.4741532976827095,-0.096473372781065,B1
XLMUSDT,4+,5,570,0.0003450235402023,0.0007056584536159,0.5473684210526316,-0.0131820976622199,B1
XLMUSDT,4+,15,570,0.0008617976575183,0.0013563957404157,0.5596491228070175,-0.0186274962307134,B1
XLMUSDT,4+,30,570,0.0019989272229696,0.0022613445773552,0.5754385964912281,-0.0216128589518634,B1
XLMUSDT,4+,60,570,0.0055243841260763,0.0044600481772991,0.6456140350877193,-0.0248514897252844,B1
XLMUSDT,4+,120,570,0.0079449060948012,0.0042726129185164,0.5859649122807018,-0.04015361319149,B1
XLMUSDT,4+,240,570,0.010642007530823,0.0028299257303672,0.5649122807017544,-0.0413383806254004,B1
XLMUSDT,4+,1440,570,0.0458964296619399,0.0162993290810442,0.6070175438596491,-0.0548532390602869,B1
FILUSDT,1-2,5,8565,4.705397656243523e-05,0.0,0.4428488032691185,-0.0054644808743169,B1
FILUSDT,1-2,15,8563,0.0001329306684209,0.0,0.4687609482657947,-0.0080822085660782,B1
FILUSDT,1-2,30,8561,0.000192457311213,0.0,0.4838219834131527,-0.0105960264900661,B1
FILUSDT,1-2,60,8556,0.0001550596677729,0.0,0.486091631603553,-0.0147976837674864,B1
FILUSDT,1-2,120,8556,0.0001686752594213,0.0,0.4918186068256194,-0.0207321088956539,B1
FILUSDT,1-2,240,8554,3.024285167354248e-06,0.0,0.4824643441664718,-0.0274217065090398,B1
FILUSDT,1-2,1440,8502,-0.002377874361458,-0.0030281361458625,0.4600094095506939,-0.0682864571888961,B1
FILUSDT,2-3,5,1802,4.151140741857199e-05,0.0,0.439511653718091,-0.0068004228718513,B1
FILUSDT,2-3,15,1802,0.0002241079740174,0.0,0.46503884572697,-0.0101782301977498,B1
FILUSDT,2-3,30,1802,0.0004817913937103,0.0,0.4816870144284129,-0.013207088643897,B1
FILUSDT,2-3,60,1802,0.0008467300872107,0.0007189297970036,0.5177580466148723,-0.0176544899217276,B1
FILUSDT,2-3,120,1802,0.0010201578661985,0.0001988280542236,0.5011098779134295,-0.0215675712008603,B1
FILUSDT,2-3,240,1802,0.0001971222791719,0.0,0.4778024417314095,-0.0274093488872765,B1
FILUSDT,2-3,1440,1798,-0.0066955765251897,-0.0082919634182176,0.4132369299221357,-0.0722365440153583,B1
FILUSDT,3-4,5,602,0.0001259230475119,0.0,0.4767441860465116,-0.0100002891185965,B1
FILUSDT,3-4,15,602,-3.86105658562384e-05,0.0,0.4784053156146179,-0.0149436270177919,B1
FILUSDT,3-4,30,602,-0.0002869027788013,0.0,0.4916943521594684,-0.0179689362040199,B1
FILUSDT,3-4,60,602,-0.0003811691301842,0.0,0.4750830564784053,-0.0250011936721514,B1
FILUSDT,3-4,120,602,-0.000269600758552,-6.454111268883178e-05,0.4800664451827242,-0.0276093935997358,B1
FILUSDT,3-4,240,602,0.0005656583656398,-0.0011274222110432,0.4767441860465116,-0.0288108181959718,B1
FILUSDT,3-4,1440,602,-0.0099251557101263,-0.0113584223115867,0.3554817275747508,-0.0860908824157064,B1
FILUSDT,4+,5,501,0.0001790284211085,0.0,0.4510978043912175,-0.0121479845389288,B1
FILUSDT,4+,15,501,-0.0001344301174516,0.0,0.4610778443113772,-0.0171919770773638,B1
FILUSDT,4+,30,501,-0.0006196714296025,-0.0016168148746968,0.4191616766467065,-0.0212765957446807,B1
FILUSDT,4+,60,501,-0.0006842375194238,-0.0026083176351253,0.437125748502994,-0.0256204963971177,B1
FILUSDT,4+,120,501,-0.0012085286635143,-0.0040774719673801,0.405189620758483,-0.0345528455284552,B1
FILUSDT,4+,240,501,-0.0044720528291607,-0.006412043490382,0.3812375249500998,-0.0403587443946187,B1
FILUSDT,4+,1440,501,-0.0103390254063765,-0.0024732069249794,0.4770459081836327,-0.0994923857868019,B1
UNIUSDT,1-2,5,8481,6.483723950001304e-06,0.0,0.4752977243249617,-0.00575,B1
UNIUSDT,1-2,15,8481,-4.721575935255822e-05,0.0,0.4752977243249617,-0.0082490686535391,B1
