symbol,band,minutes,n,mean,median,positive_rate,q05,model
BNBUSDT,2-3,240,1578,0.0005286049969656457,0.0001833262780056577,0.5114068441064639,-0.015362010091082618,B2
BNBUSDT,2-3,1440,1578,0.002159812128396416,0.0022055116880629333,0.550063371356147,-0.03792049994842452,B2
BNBUSDT,3-4,5,448,0.0004721250914021099,0.0002745708605010888,0.578125,-0.002766037951517203,B2
BNBUSDT,3-4,15,448,0.0007278271062535958,0.00040773074151267963,0.578125,-0.004259469758123663,B2
BNBUSDT,3-4,30,448,0.0009720281053524562,0.0005507862650604434,0.546875,-0.006457250501861727,B2
BNBUSDT,3-4,60,448,0.0007552549289995148,0.00022390236795144514,0.5200892857142857,-0.008512895006783571,B2
BNBUSDT,3-4,120,448,0.0006185350817631728,-0.0006670049140086176,0.46875,-0.010429410949328588,B2
BNBUSDT,3-4,240,448,0.0006345089639950499,-0.0002690860019286534,0.48660714285714285,-0.0166360786143182,B2
BNBUSDT,3-4,1440,448,0.004692532087590127,-0.0024874653752626763,0.4375,-0.036658727866322106,B2
BNBUSDT,4+,5,394,-2.6645503605667306e-05,-9.198031076895763e-05,0.48984771573604063,-0.0049211983895213855,B2
BNBUSDT,4+,15,394,5.804333885557023e-05,0.0001490100762869817,0.5152284263959391,-0.005879211841151188,B2
BNBUSDT,4+,30,394,0.000345942924169831,0.0003515569082048753,0.5203045685279187,-0.00836842850570373,B2
BNBUSDT,4+,60,394,0.0011903146917131863,0.0012230280176126485,0.5913705583756346,-0.009918826056674327,B2
BNBUSDT,4+,120,394,0.0004070977654626854,8.270394050868823e-05,0.5050761421319797,-0.016379184018086832,B2
BNBUSDT,4+,240,394,0.001523035250521349,-0.0009581068947370763,0.4517766497461929,-0.01660508425056113,B2
BNBUSDT,4+,1440,394,0.010623991745418867,-0.003911025652559241,0.4593908629441624,-0.03959839641663824,B2
SOLUSDT,1-2,5,8804,3.634682596732028e-05,0.0,0.4860290776919582,-0.00377552175861775,B2
SOLUSDT,1-2,15,8804,3.747670302403835e-05,0.0,0.48466606088141756,-0.005499101441163173,B2
SOLUSDT,1-2,30,8804,8.440913591409153e-05,0.0,0.4914811449341209,-0.00733904597145969,B2
SOLUSDT,1-2,60,8804,0.00017493971684649721,0.0,0.49409359382099044,-0.010184750224479105,B2
SOLUSDT,1-2,120,8804,0.00018013435861188553,0.0,0.49511585642889594,-0.014309778555972564,B2
SOLUSDT,1-2,240,8804,0.00037036351330433905,-0.0002591180184630115,0.4839845524761472,-0.018331018692223044,B2
SOLUSDT,1-2,1440,8793,0.00048237213288990287,0.00040683482506098656,0.5080177413851927,-0.04783263442930669,B2
SOLUSDT,2-3,5,1986,0.0001050435566221108,0.0,0.49798590130916415,-0.004414236232091973,B2
SOLUSDT,2-3,15,1986,0.0001892157132794222,0.0,0.48892245720040284,-0.0060267426708249805,B2
SOLUSDT,2-3,30,1986,0.0003576800954245225,0.0001180289372266774,0.5015105740181269,-0.007927597010564696,B2
SOLUSDT,2-3,60,1986,0.0007271275510646107,0.00027190538823662624,0.5186304128902316,-0.010654587100820317,B2
SOLUSDT,2-3,120,1986,0.0008087522924450085,0.0,0.499496475327291,-0.016496298652331903,B2
SOLUSDT,2-3,240,1986,0.0004713758838655044,0.0003365870755321909,0.5125881168177241,-0.02068831696685483,B2
SOLUSDT,2-3,1440,1986,0.0034252001712491522,0.0042208460197211695,0.5785498489425982,-0.0518748844188793,B2
SOLUSDT,3-4,5,509,6.576455910020155e-05,-0.00023963575365437695,0.4577603143418468,-0.006175132497985581,B2
SOLUSDT,3-4,15,509,-7.31778126143898e-05,0.0,0.4911591355599214,-0.009321536439202149,B2
SOLUSDT,3-4,30,509,-9.627422041577239e-05,-0.00034891835310535413,0.4774066797642436,-0.012324376585332985,B2
SOLUSDT,3-4,60,509,2.5991169827748607e-05,-0.0007952286282306709,0.4636542239685658,-0.01476181969984771,B2
SOLUSDT,3-4,120,509,0.00032324427213498597,-0.0008100914246035318,0.4636542239685658,-0.020206944692276463,B2
SOLUSDT,3-4,240,509,-0.002626567590176411,-0.002382757500270727,0.4106090373280943,-0.03345465154752081,B2
SOLUSDT,3-4,1440,509,0.003995529615635565,0.004702808621815713,0.5540275049115914,-0.050928223656627546,B2
SOLUSDT,4+,5,267,0.00029611570130660877,0.0,0.4868913857677903,-0.005683784719217843,B2
SOLUSDT,4+,15,267,0.0005568817543209291,0.0001387539891772871,0.5131086142322098,-0.007426326851758247,B2
SOLUSDT,4+,30,267,0.0004742056841935891,0.0003242191721604115,0.5168539325842697,-0.01182406597157174,B2
SOLUSDT,4+,60,267,-0.00027710979594194706,-0.00023721978412993838,0.4868913857677903,-0.014586839146662256,B2
SOLUSDT,4+,120,267,-0.0011345188520231336,-0.0022312090363965087,0.40074906367041196,-0.01646361732727202,B2
SOLUSDT,4+,240,267,-0.0033913109082177907,-0.0016025641025639858,0.40823970037453183,-0.033121900223670196,B2
SOLUSDT,4+,1440,267,0.00786691384728354,0.01127982646420822,0.5917602996254682,-0.0520748054245165,B2
XRPUSDT,1-2,5,7646,3.520713845204186e-05,0.0,0.4866596913418781,-0.0034036921610648974,B2
XRPUSDT,1-2,15,7646,6.216538665586138e-05,0.0,0.485090243264452,-0.004859951028325954,B2
XRPUSDT,1-2,30,7646,8.724671639275886e-05,0.0,0.49372220769029557,-0.006461254925422433,B2
XRPUSDT,1-2,60,7645,0.000309772772581737,9.704968944101999e-05,0.5071288423806409,-0.009168394153069269,B2
XRPUSDT,1-2,120,7645,0.0005547087160566463,7.22021660650718e-05,0.5009810333551341,-0.012256374002373959,B2
XRPUSDT,1-2,240,7644,0.0006545041633382367,-0.0002777041464963603,0.4840397697540555,-0.01655434234850765,B2
XRPUSDT,1-2,1440,7576,0.0020144611492300952,-0.0005913359009168673,0.48627243928194297,-0.03895457180222947,B2
XRPUSDT,2-3,5,1719,-1.7263021543146516e-05,0.0,0.48923792902850494,-0.004452853535904633,B2
XRPUSDT,2-3,15,1719,-4.5477779910397615e-05,0.0,0.493891797556719,-0.0063371267986278455,B2
XRPUSDT,2-3,30,1719,0.0001337627465835879,8.647526807337158e-05,0.5026178010471204,-0.008241553880112351,B2
XRPUSDT,2-3,60,1719,0.00022247684177476417,7.457121551079915e-05,0.5014543339150669,-0.011120671587242014,B2
XRPUSDT,2-3,120,1719,0.0005553771304755189,0.00042271382274194913,0.5200698080279232,-0.0147822507766865,B2
XRPUSDT,2-3,240,1719,0.0008880122043862542,0.0002102459878057239,0.5072716695753345,-0.019755835494179308,B2
XRPUSDT,2-3,1440,1717,0.007413107848099056,-0.00014689680499446744,0.49679673849737915,-0.037822285255641505,B2
XRPUSDT,3-4,5,512,-0.00026830665132068256,-7.750449690302474e-05,0.474609375,-0.00520105801831307,B2
XRPUSDT,3-4,15,512,-0.0001876801189372578,0.0,0.4921875,-0.007501166480545707,B2
XRPUSDT,3-4,30,512,-0.0001528387803221966,-0.00014701560032170935,0.4765625,-0.010164237690627475,B2
XRPUSDT,3-4,60,512,0.00034013295775064695,-4.051863857373883e-05,0.49609375,-0.012585186931117275,B2
XRPUSDT,3-4,120,512,0.0007487350075290511,-0.0004466164768112124,0.482421875,-0.015027655066796953,B2
XRPUSDT,3-4,240,512,0.001579716520040952,0.0015007053947889704,0.54296875,-0.022494925792217024,B2
XRPUSDT,3-4,1440,512,0.009602255025349294,-0.0026352163969404208,0.44140625,-0.043624124778121595,B2
XRPUSDT,4+,5,427,0.00048665175429163116,0.0002596503375453807,0.531615925058548,-0.006520500293999709,B2
XRPUSDT,4+,15,427,0.0006278091765808731,0.00032507110930524163,0.5199063231850117,-0.009948406976496614,B2
XRPUSDT,4+,30,427,0.0009620518309399412,0.0005222841225627217,0.5339578454332553,-0.013038131148886268,B2
XRPUSDT,4+,60,427,0.001576506388017634,0.0006111068673135822,0.522248243559719,-0.02211789854000389,B2
XRPUSDT,4+,120,427,0.0024444077993413913,0.001472444257467398,0.5761124121779859,-0.02753558919518969,B2
XRPUSDT,4+,240,427,0.005631992194215073,0.0005431338825019338,0.5128805620608899,-0.032757310261828335,B2
XRPUSDT,4+,1440,427,0.03179174194735575,-0.0017429193899781703,0.47306791569086654,-0.052620695398065354,B2
DOGEUSDT,1-2,5,7921,3.1430894767430473e-06,0.0,0.4916045953793713,-0.0038856508465168194,B2
DOGEUSDT,1-2,15,7919,-1.1212916309968713e-05,0.0,0.4902134107841899,-0.005573724014260738,B2
DOGEUSDT,1-2,30,7919,1.404127027940449e-05,0.0,0.49551711074630633,-0.007667421271010211,B2
DOGEUSDT,1-2,60,7918,7.265332755312855e-06,0.0,0.4929275069461985,-0.010087276159155112,B2
DOGEUSDT,1-2,120,7918,0.00011072724887969875,0.0,0.4964637534730993,-0.014095649185592517,B2
DOGEUSDT,1-2,240,7909,-0.00017382100317698513,-0.0001448645516441971,0.4886837779744595,-0.020900739403588164,B2
DOGEUSDT,1-2,1440,7860,0.0010108912975341955,0.0,0.4986005089058524,-0.04387654137591086,B2
DOGEUSDT,2-3,5,1466,-0.00020266201680360272,-0.00014445660984618858,0.4481582537517053,-0.0051800828522257925,B2
DOGEUSDT,2-3,15,1466,-0.0003592434011538726,-0.00019856044123639505,0.4713506139154161,-0.007143109303551581,B2
DOGEUSDT,2-3,30,1466,-0.00043245074374156093,-0.00020174699641578586,0.48021828103683495,-0.009897754342155757,B2
DOGEUSDT,2-3,60,1466,-0.00034693036457763394,-0.00032509754452936246,0.46521145975443384,-0.012473495432505671,B2
DOGEUSDT,2-3,120,1466,0.0008102103654882379,0.00047438853275993953,0.5306957708049114,-0.014846980976013197,B2
